0,0,0,0,0,0,0
0.04,0.053612,0.0028024,0.0024448,0.0032542,0.003149,0.0028538
0.12,0.029845,0.0038577,0.0024047,0.0056398,0.0051929,0.0040679
0.21,0.1252,0.011799,0.0080848,0.016247,0.015067,0.012339
0.29,0.07172,0.014211,0.0079915,0.021483,0.019449,0.015122
0.38,0.23142,0.028438,0.017898,0.040534,0.037018,0.029989
0.46,1.0336,0.090641,0.063628,0.12244,0.1137,0.094591
0.54,38.387,2.5419,1.9934,3.2194,3.0525,2.6211
0.62,174.87,13.152,9.7942,17.275,16.244,13.638
0.71,183.99,23.069,14.478,33.362,30.635,24.32
0.79,76.439,24.551,12.747,38.166,34.243,26.286
0.88,57.136,26.604,13.171,41.271,36.543,28.604
0.96,53.8,28.368,13.818,43.526,38.196,30.557
1.04,49.605,29.877,14.331,45.376,39.501,32.24
1.12,42.835,30.989,14.608,46.635,40.284,33.502
1.21,40.935,32.211,15.033,47.864,41.049,34.871
1.29,38.669,33.163,15.341,48.767,41.584,35.942
1.38,34.413,33.979,15.539,49.426,41.887,36.877
1.46,31.648,34.572,15.682,49.787,41.983,37.561
1.54,29.363,35.065,15.794,49.991,41.964,38.134
1.62,26.925,35.443,15.854,50.033,41.821,38.581
1.71,24.718,35.774,15.897,49.939,41.561,38.977
1.79,23.972,36.056,15.962,49.831,41.336,39.311
1.88,22.385,36.294,15.988,49.626,41.026,39.6
1.96,22.272,36.529,16.054,49.473,40.799,39.876
2.04,21.758,36.744,16.107,49.319,40.584,40.129
2.12,20.319,36.885,16.11,49.085,40.306,40.304
2.21,19.528,37.027,16.13,48.795,39.986,40.479
2.29,18.652,37.118,16.13,48.501,39.679,40.595
2.38,19.392,37.298,16.209,48.274,39.444,40.802
2.46,19.612,37.474,16.279,48.126,39.291,41.002
2.54,20.246,37.694,16.382,48.053,39.213,41.248
2.62,17.814,37.753,16.347,47.803,38.966,41.328
2.71,18.655,37.927,16.437,47.615,38.793,41.521
2.79,18.925,38.095,16.515,47.498,38.685,41.709
2.88,18.054,38.226,16.554,47.31,38.513,41.86
2.96,17.962,38.351,16.609,47.146,38.368,42
3.04,18.42,38.512,16.694,47.035,38.275,42.175
3.12,17.709,38.622,16.732,46.88,38.139,42.299
3.21,17.702,38.762,16.801,46.717,38.003,42.453
3.29,17.009,38.845,16.83,46.53,37.841,42.546
3.38,16.695,38.932,16.872,46.306,37.65,42.643
3.46,17.867,39.093,16.98,46.214,37.585,42.813
4.52,14.46,39.909,17.47,43.866,35.675,43.674
7.48,11.213,38.264,17.458,35.456,28.897,41.681
8,10.942,37.71,17.353,34.193,27.905,41.035
9,10.491,36.606,17.105,32.005,26.162,39.762
10,10.07,35.481,16.812,30.118,24.646,38.477
11,9.6754,34.35,16.485,28.475,23.319,37.197
12,9.3063,33.226,16.132,27.026,22.145,35.935
13,8.9608,32.12,15.762,25.736,21.096,34.699
14,8.6371,31.038,15.379,24.576,20.151,33.497
15,8.3336,29.986,14.989,23.525,19.292,32.333
16,8.0491,28.969,14.597,22.566,18.508,31.212
17,7.7821,27.987,14.205,21.686,17.788,30.134
18,7.5314,27.045,13.816,20.875,17.123,29.102
19,7.2959,26.141,13.433,20.124,16.508,28.115
20,7.0745,25.277,13.057,19.426,15.936,27.174
21,6.8663,24.453,12.691,18.777,15.403,26.279
22,6.6702,23.668,12.334,18.171,14.906,25.427
23,6.4855,22.92,11.987,17.604,14.441,24.617
24,6.3113,22.21,11.652,17.073,14.005,23.85
25,6.1469,21.535,11.329,16.574,13.597,23.121
26,5.9917,20.895,11.017,16.106,13.212,22.431
27,5.845,20.287,10.718,15.665,12.851,21.777
28,5.7061,19.711,10.43,15.25,12.511,21.157
29,5.5747,19.164,10.153,14.859,12.189,20.57
30,5.45,18.646,9.8887,14.489,11.886,20.014
31,5.3317,18.155,9.6352,14.14,11.6,19.487
32,5.2194,17.689,9.3925,13.809,11.329,18.987
33,5.1125,17.247,9.1604,13.496,11.072,18.513
34,5.0108,16.828,8.9385,13.199,10.828,18.064
35,4.9139,16.429,8.7263,12.917,10.597,17.638
36,4.8214,16.051,8.5235,12.649,10.377,17.233
37,4.733,15.691,8.3296,12.394,10.168,16.848
38,4.6485,15.349,8.1444,12.152,9.9688,16.483
39,4.5677,15.024,7.9672,11.92,9.7789,16.135
40,4.4901,14.714,7.7979,11.699,9.5976,15.803
41,4.4157,14.418,7.6359,11.488,9.4243,15.487
42,4.3442,14.136,7.4809,11.285,9.2584,15.186
43,4.2754,13.867,7.3325,11.092,9.0995,14.898
44,4.2092,13.609,7.1903,10.906,8.9471,14.623
45,4.1453,13.363,7.0541,10.727,8.8007,14.359
46,4.0836,13.127,6.9235,10.556,8.6599,14.107
47,4.024,12.901,6.7982,10.391,8.5244,13.865
48,3.9663,12.683,6.6778,10.231,8.3937,13.633
49,3.9104,12.475,6.5622,10.078,8.2677,13.41
50,3.8562,12.274,6.4509,9.9292,8.1459,13.195
51,3.8036,12.08,6.3438,9.7855,8.0281,12.988
52,3.7524,11.894,6.2406,9.6465,7.914,12.789
53,3.7026,11.714,6.1412,9.5116,7.8034,12.596
54,3.6541,11.54,6.0451,9.3808,7.696,12.41
55,3.6068,11.372,5.9524,9.2536,7.5917,12.23
56,3.5606,11.209,5.8627,9.1299,7.4903,12.056
57,3.5155,11.051,5.7759,9.0095,7.3915,11.886
58,3.4714,10.897,5.6917,8.8921,7.2952,11.722
59,3.4283,10.749,5.6102,8.7776,7.2012,11.563
60,3.386,10.604,5.531,8.6657,7.1095,11.407
61,3.3446,10.463,5.4541,8.5564,7.0198,11.256
62,3.3039,10.325,5.3793,8.4494,6.932,11.109
63,3.264,10.191,5.3064,8.3447,6.8461,10.965
64,3.2247,10.06,5.2355,8.2421,6.7619,10.824
65,3.1862,9.9319,5.1663,8.1414,6.6793,10.687
66,3.1482,9.8066,5.0987,8.0426,6.5982,10.553
67,3.1108,9.684,5.0327,7.9455,6.5185,10.421
68,3.074,9.5639,4.9682,7.85,6.4402,10.292
69,3.0378,9.446,4.9051,7.7562,6.3632,10.166
70,3.002,9.3304,4.8433,7.6638,6.2874,10.041
71,2.9667,9.2168,4.7827,7.5728,6.2128,9.9195
72,2.9318,9.1052,4.7233,7.4832,6.1392,9.7996
73,2.8974,8.9954,4.6649,7.3948,6.0667,9.6816
74,2.8634,8.8874,4.6076,7.3076,5.9952,9.5656
75,2.8298,8.781,4.5513,7.2215,5.9245,9.4512
76,2.7966,8.6762,4.4959,7.1365,5.8548,9.3386
77,2.7637,8.5729,4.4414,7.0526,5.7859,9.2275
78,2.7312,8.4709,4.3877,6.9696,5.7179,9.1179
79,2.699,8.3704,4.3349,6.8876,5.6506,9.0097
80,2.6671,8.2711,4.2827,6.8065,5.584,8.903
81,2.6356,8.173,4.2313,6.7262,5.5182,8.7975
82,2.6043,8.0761,4.1806,6.6468,5.453,8.6932
83,2.5734,7.9803,4.1305,6.5682,5.3885,8.5902
84,2.5427,7.8856,4.0811,6.4904,5.3247,8.4883
85,2.5122,7.7919,4.0322,6.4133,5.2614,8.3874
86,2.4821,7.6992,3.9839,6.3369,5.1987,8.2877
87,2.4522,7.6074,3.9362,6.2612,5.1366,8.1889
88,2.4225,7.5165,3.8889,6.1862,5.0751,8.0911
89,2.3931,7.4266,3.8422,6.1118,5.0141,7.9943
90,2.3639,7.3374,3.796,6.0381,4.9536,7.8983
91,2.3349,7.2491,3.7502,5.965,4.8936,7.8033
92,2.3062,7.1616,3.7049,5.8925,4.8341,7.709
93,2.2777,7.0748,3.66,5.8205,4.7751,7.6156
94,2.2494,6.9888,3.6155,5.7492,4.7165,7.523
95,2.2213,6.9035,3.5714,5.6784,4.6584,7.4312
96,2.1934,6.819,3.5278,5.6081,4.6008,7.3401
97,2.1658,6.7351,3.4845,5.5384,4.5436,7.2498
98,2.1383,6.6519,3.4415,5.4692,4.4868,7.1602
99,2.111,6.5693,3.399,5.4005,4.4305,7.0713
100,2.0839,6.4874,3.3567,5.3323,4.3745,6.9831
101,2.0571,6.4061,3.3149,5.2647,4.319,6.8955
102,2.0304,6.3254,3.2733,5.1975,4.2639,6.8087
103,2.0038,6.2454,3.2321,5.1308,4.2091,6.7224
104,1.9775,6.1659,3.1912,5.0645,4.1548,6.6368
105,1.9514,6.087,3.1507,4.9988,4.1008,6.5519
106,1.9254,6.0087,3.1104,4.9335,4.0472,6.4675
107,1.8997,5.931,3.0705,4.8686,3.994,6.3838
108,1.8741,5.8538,3.0308,4.8043,3.9412,6.3007
109,1.8486,5.7772,2.9914,4.7403,3.8888,6.2182
110,1.8234,5.7011,2.9524,4.6768,3.8367,6.1362
111,1.7983,5.6256,2.9136,4.6138,3.785,6.0549
112,1.7734,5.5506,2.8751,4.5512,3.7336,5.9741
113,1.7487,5.4761,2.8368,4.489,3.6826,5.8939
114,1.7242,5.4022,2.7989,4.4273,3.632,5.8142
115,1.6998,5.3288,2.7612,4.366,3.5817,5.7351
116,1.6756,5.2559,2.7238,4.3052,3.5317,5.6566
117,1.6516,5.1835,2.6867,4.2447,3.4821,5.5786
118,1.6277,5.1116,2.6498,4.1847,3.4329,5.5012
119,1.604,5.0403,2.6132,4.1251,3.384,5.4243
120,1.5805,4.9694,2.5768,4.0659,3.3354,5.348
